School,Field,Year,basename,phase1_candidate_count,phase2_candidate_count,excluded_candidate_count,word_count,phase1_density_per_10k,phase2_density_per_10k,period
SBE,Construction_Management,2017,implementation_of_earned_value_management_in_unit_price_payment_contracts_2017.pdf,4,2,2,6206,6.445375443119563,3.2226877215597813,2017-2022
SBE,Construction_Management,2017,implementation_of_the_lps_using_an_excel_spreadsheet_2017.pdf,4,0,4,8204,4.875670404680643,0.0,2017-2022
SBE,Construction_Management,2017,leverage_viability_to_secure_the_investment_return_for_palembang_monorail_project_using_public_private_partnership_financial_scheme_2017.pdf,9,4,5,8081,11.137235490657096,4.949882440292043,2017-2022
SBE,Construction_Management,2017,modelling_knowledge_integration_process_in_early_contractor_involvement_procurement_at_tender_stage_2017.pdf,5,2,3,14052,3.5582123541132935,1.4232849416453175,2017-2022
SBE,Construction_Management,2017,post_disaster_housing_reconstruction_in_ibaji_and_lokoja_kogi_state_nigeria_2017.pdf,3,3,0,8443,3.5532393698922182,3.5532393698922182,2017-2022
SBE,Construction_Management,2017,preliminary_contractual_framework_for_bim_enabled_projects_2017.pdf,7,1,6,7496,9.338313767342582,1.3340448239060834,2017-2022
SBE,Construction_Management,2017,securing_clients_objectives_throughout_construction_project_lifecycles_2017.pdf,2,1,1,2470,8.097165991902834,4.048582995951417,2017-2022
SBE,Construction_Management,2017,towards_developing_robust_climate_risk_management_strategies_in_the_estuarine_park_of_the_swan_river_western_australia_2017.pdf,4,0,4,10083,3.9670732916790636,0.0,2017-2022
SBE,Construction_Management,2017,"trends_and_opportunities_of_bim_gis_integration_in_the_architecture,_engineering_and_construction_industry_2017.pdf",23,13,10,20133,11.424030199175483,6.457060547360055,2017-2022
SBE,Construction_Management,2017,unlocking_the_potential_of_early_contractor_involvement_in_reducing_design_risks_in_commercial_building_refurbishment_projects_2017.pdf,2,0,2,9776,2.0458265139116203,0.0,2017-2022
SBE,Construction_Management,2018,developing_work_breakdown_structure_matrix_for_managing_offsite_construction_projects_2018.pdf,3,2,1,10086,2.97441998810232,1.98294665873488,2017-2022
SBE,Construction_Management,2018,enabling_an_effective_knowledge_and_information_flow_between_the_phases_of_building_construction_and_facilities_management_2018.pdf,4,2,2,9224,4.336513443191674,2.168256721595837,2017-2022
SBE,Construction_Management,2018,enhancing_off_site_manufacturing_through_early_contractor_involvement_in_new_zealand_2018.pdf,1,0,1,8441,1.1846937566639024,0.0,2017-2022
SBE,Construction_Management,2018,exploring_the_potential_for_achieving_the_triple_bottom_line_of_sustainability_through_offsite_manufacturing_2018.pdf,3,1,2,6056,4.953764861294584,1.6512549537648613,2017-2022
SBE,Construction_Management,2018,investigating_the_cost_of_offsite_construction_housing_in_western_australia_2018.pdf,4,3,1,10314,3.8782237735117318,2.9086678301337985,2017-2022
SBE,Construction_Management,2018,securing_the_embeddedness_of_psychosocial_diffusion_indicators_into_the_turkish_construction_industry_2018.pdf,2,1,1,12209,1.6381358014579408,0.8190679007289704,2017-2022
SBE,Construction_Management,2019,an_assessment_of_risk_factors_impacting_budget_variability_in_new_zealand_commercial_construction_projects_2019.pdf,1,0,1,4804,2.0815986677768525,0.0,2017-2022
SBE,Construction_Management,2019,a_performance_based_framework_to_prioritise_underutilised_historical_buildings_for_adaptive_reuse_interventions_in_new_zealand_2019.pdf,6,4,2,9733,6.164594677899928,4.109729785266619,2017-2022
SBE,Construction_Management,2019,contract_document_appraisal_and_rework_root_causes_classification_in_tendering_stage_of_projects_2019.pdf,8,5,3,7355,10.87695445275323,6.798096532970768,2017-2022
SBE,Construction_Management,2019,critical_success_factors_of_public_private_partnerships_in_new_zealand_2019.pdf,245,139,106,393899,6.219868544982344,3.5288233785818193,2017-2022
SBE,Construction_Management,2019,design_development_post_contract_signing_in_new_zealand_2019.pdf,2,0,2,14543,1.375232070411882,0.0,2017-2022
SBE,Construction_Management,2019,determining_strategic_clusters_and_performance_of_construction_organizations_in_south_africa_2019.pdf,3,2,1,9260,3.239740820734341,2.159827213822894,2017-2022
SBE,Construction_Management,2019,does_leadership_style_differ_between_a_post_disaster_and_non_disaster_response_project_2019.pdf,6,3,3,7341,8.173273395995096,4.086636697997548,2017-2022
SBE,Construction_Management,2019,factors_limiting_performance_of_the_construction_industry_2019.pdf,245,139,106,393899,6.219868544982344,3.5288233785818193,2017-2022
SBE,Construction_Management,2019,in_support_of_sustainable_densification_in_urban_planning_2019.pdf,4,2,2,9725,4.113110539845758,2.056555269922879,2017-2022
SBE,Construction_Management,2019,managing_information_flow_and_design_processes_to_reduce_design_risks_in_offsite_construction_projects_2019.pdf,5,4,1,11884,4.207337596768765,3.365870077415012,2017-2022
SBE,Construction_Management,2019,organisational_performance_resources_and_capabilities_2019.pdf,6,1,5,12880,4.658385093167702,0.7763975155279503,2017-2022
SBE,Construction_Management,2019,performance_resources_and_capabilities_of_construction_organisations_2019.pdf,6,1,5,12842,4.672169444011836,0.778694907335306,2017-2022
SBE,Construction_Management,2020,analysis_of_the_south_african_construction_industry_business_environment_2020.pdf,3,2,1,11397,2.632271650434325,1.7548477669562166,2017-2022
SBE,Construction_Management,2020,application_of_a_performance_based_framework_to_prioritise_underutilised_historical_buildings_for_adaptive_reuse_in_auckland_new_zealand_2020.pdf,9,6,3,6253,14.39309131616824,9.595394210778826,2017-2022
SBE,Construction_Management,2020,application_of_green_retrofit_technology_2020.pdf,1,0,1,2953,3.3863867253640367,0.0,2017-2022
SBE,Construction_Management,2020,applying_secure_information_based_mechanism_for_prefabrication_supply_chain_integration_2020.pdf,79,51,28,160897,4.909973461282684,3.169729702853378,2017-2022
SBE,Construction_Management,2020,a_novel_mathematical_optimisation_model_for_the_scheduling_of_activities_in_modular_construction_factories_2020.pdf,2,0,2,11582,1.7268174753928511,0.0,2017-2022
SBE,Construction_Management,2020,a_rank_order_of_determinants_of_construction_organisations_performance_in_new_zealand_2020.pdf,9,4,5,7922,11.360767482958849,5.049229992426155,2017-2022
SBE,Construction_Management,2020,contracts_evaluation_through_classified_rework_root_causes_in_the_construction_stage_of_projects_2020.pdf,2,2,0,3663,5.46000546000546,5.46000546000546,2017-2022
SBE,Construction_Management,2020,drone_scheduling_for_construction_site_surveillance_2020.pdf,3,2,1,5492,5.462490895848506,3.641660597232338,2017-2022
SBE,Construction_Management,2020,energy_retrofitting_2020.pdf,79,51,28,160897,4.909973461282684,3.169729702853378,2017-2022
SBE,Construction_Management,2020,exploring_earned_value_management_in_the_spanish_construction_industry_as_a_pathway_to_competitive_advantage_2020.pdf,7,5,2,9122,7.673755755316816,5.481254110940583,2017-2022
SBE,Construction_Management,2020,factors_influencing_the_implementation_of_off_site_manufacturing_in_commercial_projects_in_western_australia_2020.pdf,1,0,1,10669,0.9372949667260286,0.0,2017-2022
SBE,Construction_Management,2020,innovation_in_the_globalised_world_2020.pdf,2,2,0,3247,6.159531875577456,6.159531875577456,2017-2022
SBE,Construction_Management,2020,nature_of_new_zealand_construction_industry_2020.pdf,79,51,28,161009,4.90655801849586,3.167524796750492,2017-2022
SBE,Construction_Management,2020,occupant_energy_behaviours_2020.pdf,15,5,10,6386,23.488881929220167,7.829627309740056,2017-2022
SBE,Construction_Management,2020,rework_management_in_life_cycle_of_project_2020.pdf,79,51,28,161009,4.90655801849586,3.167524796750492,2017-2022
SBE,Construction_Management,2020,to_improve_the_strategic_decision_making_for_effective_governance_of_public_spend_regenerative_projects_2020.pdf,8,6,2,3659,21.86389723968297,16.39792292976223,2017-2022
SBE,Construction_Management,2020,to_understand_the_systemic_and_contextual_factors_to_improve_the_strategic_decision_making_of_regenerative_projects_2020.pdf,4,3,1,3866,10.346611484738748,7.759958613554061,2017-2022
SBE,Construction_Management,2020,understanding_the_factors_critical_to_success_of_ppps_in_new_zealand_2020.pdf,0,0,0,43,0.0,0.0,2017-2022
SBE,Construction_Management,2021,an_evaluation_of_risk_factors_impacting_project_budget_performance_in_new_zealand_2021.pdf,2,0,2,13491,1.4824697946779335,0.0,2017-2022
SBE,Construction_Management,2021,a_certification_framework_for_managing_the_risks_of_non_compliance_and_non_conformance_building_products_2021.pdf,1,1,0,10255,0.9751340809361287,0.9751340809361287,2017-2022
SBE,Construction_Management,2021,blockchain_and_information_integration_2021.pdf,6,2,4,9703,6.183654539833041,2.061218179944347,2017-2022
SBE,Construction_Management,2021,business_environment_crm_and_sustainable_performance_of_construction_industry_in_new_zealand_2021.pdf,7,4,3,9630,7.268951194184838,4.153686396677051,2017-2022
SBE,Construction_Management,2021,developing_a_predictive_model_of_construction_industry_university_research_collaboration_2021.pdf,5,2,3,10541,4.743382980741865,1.8973531922967461,2017-2022
SBE,Construction_Management,2021,early_contractor_involvement_2021.pdf,0,0,0,142,0.0,0.0,2017-2022
SBE,Construction_Management,2021,facilitating_digital_transformation_in_constructions_2021.pdf,10,3,7,16112,6.206554121151936,1.8619662363455811,2017-2022
SBE,Construction_Management,2021,impact_of_social_media_usage_on_performance_of_construction_businesses_in_abuja_nigeria_2021.pdf,4,1,3,12813,3.121829392023726,0.7804573480059315,2017-2022
SBE,Construction_Management,2021,integrating_a_rich_picture_diagram_and_causal_loop_diagram_to_model_stakeholder_engagement_in_building_refurbishment_projects_2021.pdf,5,3,2,12623,3.961023528479759,2.3766141170878554,2017-2022
SBE,Construction_Management,2021,international_construction_joint_ventures_as_a_resourcing_model_2021.pdf,2,1,1,8444,2.3685457129322596,1.1842728564661298,2017-2022
SBE,Construction_Management,2021,modular_prefabricated_classrooms_2021.pdf,233,132,101,563978,4.131366826365568,2.340516828670622,2017-2022
SBE,Construction_Management,2021,multidisciplinary_perspectives_of_micro_human_efforts_in_post-disaster_recovery_2021.pdf,6,3,3,4471,13.419816595839857,6.709908297919928,2017-2022
SBE,Construction_Management,2021,proactive_post_occupancy_evaluation_2021.pdf,0,0,0,1046,0.0,0.0,2017-2022
SBE,Construction_Management,2021,the_primacy_of_as_built_drawings_in_the_management_of_underground_utility_operations_2021.pdf,7,5,2,7957,8.79728540907377,6.283775292195551,2017-2022
SBE,Construction_Management,2021,towards_contracting_strategy_usage_for_rework_in_construction_projects_2021.pdf,6,4,2,14649,4.095842719639566,2.7305618130930442,2017-2022
SBE,Construction_Management,2021,unmanned_aerial_vehicle_based_low_carbon_monitoring_planning_2021.pdf,2,0,2,4947,4.042854255104103,0.0,2017-2022
SBE,Construction_Management,2022,an_integrated_paradigm_for_managing_efficient_knowledge_transfer_2022.pdf,14,9,5,18419,7.600846951517455,4.886258754546936,2017-2022
SBE,Construction_Management,2022,asset_management_for_the_built_environment_2022.pdf,170,86,84,213629,7.957721095918625,4.025670672052952,2017-2022
SBE,Construction_Management,2022,automation_in_new_zealands_offsite_construction_2022.pdf,10,7,3,8835,11.318619128466327,7.923033389926429,2017-2022
SBE,Construction_Management,2022,a_study_of_design_change_management_for_infrastructure_development_projects_in_new_zealand_2022.pdf,8,5,3,12880,6.211180124223603,3.881987577639751,2017-2022
SBE,Construction_Management,2022,challenges_of_offsite_construction_and_bim_implementation_2022.pdf,11,4,7,13304,8.268190018039688,3.006614552014432,2017-2022
SBE,Construction_Management,2022,classification_of_rework_root_causes_in_the_design_stage_of_projects_for_contract_assessment_2022.pdf,11,4,7,7453,14.759157386287402,5.366966322286328,2017-2022
SBE,Construction_Management,2022,comparing_two_ai_methods_for_predicting_the_future_trend_of_new_zealand_building_projects_2022.pdf,8,1,7,4150,19.277108433734938,2.4096385542168672,2017-2022
SBE,Construction_Management,2022,construction_industry_classification_systems_2022.pdf,1,0,1,5195,1.9249278152069296,0.0,2017-2022
SBE,Construction_Management,2022,construction_project_performance_2022.pdf,5,2,3,9090,5.5005500550055,2.2002200220022003,2017-2022
SBE,Construction_Management,2022,creating_a_case_for_innovation_acceleration_in_the_new_zealand_building_industry_2022.pdf,4,3,1,10495,3.8113387327298716,2.8585040495474034,2017-2022
SBE,Construction_Management,2022,disruptive_technologies_and_human_involvement_in_automating_construction_industry_towards_industry_5_0_2022.pdf,68,41,27,51470,13.211579560909268,7.965805323489412,2017-2022
SBE,Construction_Management,2022,end_user_stakeholder_engagement_in_refurbishment_design_in_higher_education_2022.pdf,3,2,1,12042,2.4912805181863478,1.6608536787908985,2017-2022
SBE,Construction_Management,2022,environmental_and_socio_psychological_drivers_of_building_users_behaviours_2022.pdf,0,0,0,45,0.0,0.0,2017-2022
SBE,Construction_Management,2022,evaluating_capacity_and_capability_of_the_construction_sector_2022.pdf,170,86,84,213816,7.950761402327235,4.022149885883189,2017-2022
SBE,Construction_Management,2022,exploring_off_site_construction_and_building_information_modelling_integration_challenges_2022.pdf,9,6,3,4923,18.281535648994517,12.187690432663011,2017-2022
SBE,Construction_Management,2022,guest_editorial_working_smarter_by_applying_advanced_technologies_in_construction_2022.pdf,2,0,2,2538,7.880220646178094,0.0,2017-2022
SBE,Construction_Management,2022,investigating_the_relationship_between_reworks_and_contractual_claims_2022.pdf,7,3,4,16624,4.210779595765159,1.8046198267564966,2017-2022
SBE,Construction_Management,2022,knowledge_transfer_and_management_in_the_construction_industry_2022.pdf,16,8,8,15480,10.335917312661499,5.167958656330749,2017-2022
SBE,Construction_Management,2022,lean_and_bim_implementation_barriers_in_new_zealand_construction_practice_2022.pdf,6,4,2,12530,4.788507581803671,3.192338387869114,2017-2022
SBE,Construction_Management,2022,new_zealand_public_housing_project_tender_price_forecast_2022.pdf,11,8,3,5510,19.96370235934664,14.519056261343012,2017-2022
SBE,Construction_Management,2022,prioritising_optimal_underutilised_historical_buildings_for_adaptive_reuse_2022.pdf,12,6,6,15109,7.9422860546694025,3.9711430273347013,2017-2022
SBE,Construction_Management,2022,readability_and_comprehensibility_of_malaysian_construction_contracts_2022.pdf,2,0,2,8564,2.335357309668379,0.0,2017-2022
SBE,Construction_Management,2022,real_options_analysis_of_revenue_risk_sharing_in_post_disaster_housing_reconstruction_2022.pdf,5,3,2,16053,3.1146826138416492,1.8688095683049897,2017-2022
SBE,Construction_Management,2022,regenerative_public_spend_projects_in_new_zealand_built_environment_2022.pdf,170,86,84,213740,7.953588471975297,4.02358005052868,2017-2022
SBE,Construction_Management,2022,risk_identification_assessment_and_allocation_in_ppp_projects_2022.pdf,1,0,1,12145,0.8233841086867023,0.0,2017-2022
SBE,Construction_Management,2022,self-rated_motivational_drivers_for_occupant_behaviours_2022.pdf,2,1,1,5464,3.6603221083455346,1.8301610541727673,2017-2022
SBE,Construction_Management,2022,self_reported_occupant_behaviours_and_multi_domain_comfort_preferences_in_new_zealand_tertiary_office_buildings_2022.pdf,170,86,84,213740,7.953588471975297,4.02358005052868,2017-2022
SBE,Construction_Management,2022,statistical_cost_modelling_for_preliminary_stage_cost_estimation_of_infrastructure_projects_2022.pdf,4,2,2,6043,6.619228859837829,3.3096144299189145,2017-2022
SBE,Construction_Management,2022,the_challenges_of_land_development_for_housing_provision_in_new_zealand_2022.pdf,12,7,5,9354,12.828736369467606,7.483429548856104,2017-2022
SBE,Construction_Management,2022,the_green_office_environment_2022.pdf,5,2,3,11569,4.321894718644654,1.7287578874578615,2017-2022
SBE,Construction_Management,2022,towards_adopting_off_site_construction_in_housing_sectors_as_a_potential_source_of_competitive_advantage_for_builders_2022.pdf,10,5,5,9670,10.34126163391934,5.17063081695967,2017-2022
SBE,Construction_Management,2022,towards_sustainable_commercial_buildings_2022.pdf,0,0,0,45,0.0,0.0,2017-2022
SBE,Construction_Management,2022,toward_improving_capacity_and_capability_of_prefabrication_construction_in_new_zealands_construction_sector_2022.pdf,170,86,84,213629,7.957721095918625,4.025670672052952,2017-2022
SBE,Construction_Management,2022,transaction_cost_of_offsite_construction_2022.pdf,4,0,4,6055,6.606110652353427,0.0,2017-2022
SBE,Construction_Management,2022,understanding_the_factors_affecting_accuracy_of_new_zealand_public_housing_project_tender_price_2022.pdf,170,86,84,213740,7.953588471975297,4.02358005052868,2017-2022
SBE,Quantity_Surveying,2014,factors_influencing_the_accuracy_of_pre_contract_stage_estimation_of_final_contract_price_in_new_zealand_2014.pdf,6,2,4,7158,8.382229673093043,2.794076557697681,2012-2016
SBE,Quantity_Surveying,2014,prefab_content_versus_cost_and_time_savings_in_construction_projects_2014.pdf,6,3,3,6354,9.442870632672333,4.721435316336167,2012-2016
SBE,Quantity_Surveying,2015,assessment_of_the_impact_of_complex_healthcare_features_on_construction_waste_generation_2015.pdf,12,3,9,9805,12.23865374808771,3.0596634370219276,2012-2016
SBE,Quantity_Surveying,2015,marginal_productivity_gained_through_prefabrication_2015.pdf,7,3,4,6274,11.157156518967167,4.781638508128785,2012-2016
SBE,Quantity_Surveying,2016,post_disaster_construction_waste_management_strategies_2016.pdf,6,4,2,8042,7.460830639144492,4.973887092762994,2012-2016
SBE,Quantity_Surveying,2017,a_better_modelling_and_assessment_of_key_factors_affecting_cost_performance_of_building_projects_2017.pdf,6,3,3,7646,7.847240387130526,3.923620193565263,2017-2022
SBE,Quantity_Surveying,2017,canterbury_earthquake_construction_and_demolition_waste_management_2017.pdf,5,2,3,8682,5.7590416954618755,2.30361667818475,2017-2022
SBE,Quantity_Surveying,2017,exploratory_factors_influencing_building_development_costs_in_new_zealand_2017.pdf,5,4,1,8988,5.562972852692479,4.450378282153983,2017-2022
SBE,Quantity_Surveying,2017,exploratory_factors_influencing_building_development_costs_in_new_zealand_using_sem_2017.pdf,3,3,0,6342,4.7303689687795645,4.7303689687795645,2017-2022
SBE,Quantity_Surveying,2018,earthquake_damage_estimation_systems_2018.pdf,4,4,0,8375,4.776119402985075,4.776119402985075,2017-2022
SBE,Quantity_Surveying,2019,effective_property_maintenance_management_for_state-schools_in_new_zealand_2019.pdf,5,0,5,5700,8.771929824561404,0.0,2017-2022
SBE,Quantity_Surveying,2020,barriers_and_enablers_for_supply_chain_integration_in_prefabricated_elements_manufacturing_in_new_zealand_2020.pdf,2,2,0,10083,1.9835366458395318,1.9835366458395318,2017-2022
SBE,Quantity_Surveying,2020,climate_change_adaptation_in_new_zealands_building_sector_2020.pdf,6,4,2,4600,13.043478260869566,8.695652173913043,2017-2022
SBE,Quantity_Surveying,2020,factors_impacting_post_earthquake_damage_repair_cost_estimations_2020.pdf,4,4,0,9379,4.264846998613924,4.264846998613924,2017-2022
SBE,Quantity_Surveying,2021,building_and_property_management_framework_for_state_schools_in_new_zealand_2021.pdf,5,2,3,10102,4.949514947535142,1.9798059790140565,2017-2022
SBE,Quantity_Surveying,2021,construction_waste_modelling_for_residential_construction_projects_in_new_zealand_to_enhance_design_outcomes_2021.pdf,6,2,4,8406,7.137758743754461,2.3792529145848205,2017-2022
SBE,Quantity_Surveying,2021,earthquake_damage_repair_loss_estimation_in_new_zealand_2021.pdf,5,4,1,10237,4.884243430692585,3.9073947445540687,2017-2022
SBE,Quantity_Surveying,2021,reconstruction_technologies_2021.pdf,233,132,101,563978,4.131366826365568,2.340516828670622,2017-2022
SBE,Quantity_Surveying,2021,towards_zero_carbon_building_refurbishment_2021.pdf,2,2,0,4328,4.621072088724584,4.621072088724584,2017-2022
SBE,Quantity_Surveying,2021,zero_carbon_building_practices_in_aotearoa_new_zealand_2021.pdf,7,5,2,10792,6.486286137879911,4.633061527057079,2017-2022
SBE,Quantity_Surveying,2022,challenges_to_zero_carbon_refurbishment_of_existing_buildings_in_new_zealand_2022.pdf,4,3,1,5360,7.462686567164179,5.597014925373134,2017-2022
SBE,Quantity_Surveying,2022,conceptualising_a_framework_for_construction_sector_capacity_2022.pdf,2,1,1,9471,2.1117094287825995,1.0558547143912997,2017-2022
SBE,Quantity_Surveying,2022,construction_industry_classification_systems_2022.pdf,2,1,1,5189,3.854307188282906,1.927153594141453,2017-2022
SBE,Quantity_Surveying,2022,developing_a_framework_for_construction_sector_capacity_2022.pdf,2,1,1,9965,2.007024586051179,1.0035122930255895,2017-2022
SBE,Quantity_Surveying,2022,embodied_energy_consumption_in_the_residential_sector_2022.pdf,8,8,0,12016,6.657789613848203,6.657789613848203,2017-2022
SBE,Quantity_Surveying,2022,maturity_model_of_building_maintenance_management_for_new_zealands_state_schools_2022.pdf,9,7,2,9299,9.678460049467684,7.527691149585976,2017-2022
SBE,Quantity_Surveying,2022,new_zealand_public_housing_project_tender_price_forecast_2022.pdf,11,8,3,5510,19.96370235934664,14.519056261343012,2017-2022
SBE,Quantity_Surveying,2022,statistical_cost_modelling_for_preliminary_stage_cost_estimation_of_infrastructure_projects_2022.pdf,4,2,2,6043,6.619228859837829,3.3096144299189145,2017-2022
SBE,Quantity_Surveying,2022,strategic_collaboration_in_managing_existing_buildings_in_new_zealands_state_schools_2022.pdf,2,1,1,8010,2.4968789013732833,1.2484394506866416,2017-2022
SBE,Quantity_Surveying,2022,towards_effective_implementation_of_carbon_reduction_strategies_in_construction_procurement_2022.pdf,2,2,0,7086,2.822466836014677,2.822466836014677,2017-2022
SBE,Quantity_Surveying,2022,towards_zero_carbon_buildings_2022.pdf,4,4,0,8362,4.783544606553456,4.783544606553456,2017-2022
SBE,Quantity_Surveying,2022,zero_carbon_refurbishment_for_existing_buildings_2022.pdf,13,6,7,4961,26.20439427534771,12.094335819391251,2017-2022
SMCS,Computer Science,2012,an_agent_based_model_of_the_battle_of_isandlwana_2012.pdf,1,1,0,5557,1.7995321216483713,1.7995321216483713,2012-2016
SMCS,Computer Science,2012,an_approach_to_parallel_class_expression_learning_2012.pdf,4,0,4,6247,6.403073475268129,0.0,2012-2016
SMCS,Computer Science,2012,applying_a_framework_to_evaluate_assignment_marking_software_2012.pdf,3,1,2,5891,5.092514004413513,1.6975046681378374,2012-2016
SMCS,Computer Science,2012,automatic_stress_exaggeration_by_prosody_modification_to_assist_language_learners_perceive_sentence_stress_2012.pdf,3,2,1,9375,3.2,2.1333333333333333,2012-2016
SMCS,Computer Science,2012,a_robust_joint_face_model_for_human_emotion_recognition_2012.pdf,1,1,0,4683,2.135383301302584,2.135383301302584,2012-2016
SMCS,Computer Science,2012,gestural_control_of_household_appliances_for_the_physically_impaired_2012.pdf,3,1,2,5059,5.930025696778019,1.97667523225934,2012-2016
SMCS,Computer Science,2012,graph_oriented_learning_via_automatic_group_sparsity_for_data_analysis_2012.pdf,2,1,1,7023,2.847785846504343,1.4238929232521715,2012-2016
SMCS,Computer Science,2012,knowledge_representation_and_reasoning_for_sensory_rich_smart_environments_to_support_independent_living_2012.pdf,13,9,4,21835,5.953743989008472,4.12182276162125,2012-2016
SMCS,Computer Science,2012,methodologies_for_qualitative_spatial_and_temporal_reasoning_application_design_2012.pdf,5,2,3,17448,2.865657955066483,1.1462631820265932,2012-2016
SMCS,Computer Science,2012,mining_bridging_rules_between_conceptual_clusters_2012.pdf,3,2,1,8108,3.7000493339911196,2.4666995559940803,2012-2016
SMCS,Computer Science,2012,multi_phase_updating_2012.pdf,3,0,3,5145,5.830903790087463,0.0,2012-2016
SMCS,Computer Science,2012,pathways_for_improving_support_for_the_electronic_management_and_marking_of_assignments_2012.pdf,5,3,2,6392,7.822277847309136,4.693366708385482,2012-2016
SMCS,Computer Science,2012,simulating_anaesthetic_effects_on_a_network_of_spiking_neurons_with_graphics_processing_units_2012.pdf,1,0,1,5730,1.7452006980802792,0.0,2012-2016
SMCS,Computer Science,2012,simulating_the_generalised_spatial_lotka_volterra_equations_with_multiple_species_on_gpus_with_automatic_code_generation_2012.pdf,1,0,1,5612,1.7818959372772631,0.0,2012-2016
SMCS,Computer Science,2012,solving_the_traveling_tournament_problem_with_iterative_deepening_a_2012.pdf,0,0,0,1490,0.0,0.0,2012-2016
SMCS,Computer Science,2012,spatio_temporal_footprints_2012.pdf,4,1,3,3817,10.479434110558032,2.619858527639508,2012-2016
SMCS,Computer Science,2012,the_role_of_institutions_in_creating_student_focused_virtual_learning_spaces_with_eportfolio_systems_2012.pdf,0,0,0,129,0.0,0.0,2012-2016
SMCS,Computer Science,2012,two_way_parallel_class_expression_learning_2012.pdf,2,0,2,7818,2.5581990278843696,0.0,2012-2016
SMCS,Computer Science,2013,adaptive_support_framework_for_wisdom_web_of_things_2013.pdf,3,2,1,8105,3.701418877236274,2.4676125848241828,2012-2016
SMCS,Computer Science,2013,an_approach_to_numeric_refinement_in_description_logic_learning_for_learning_activities_duration_in_smart_homes_2013.pdf,2,0,2,5219,3.8321517532094274,0.0,2012-2016
SMCS,Computer Science,2013,a_fuzzy_set_approach_to_representing_spatio_temporal_and_environmental_context_2013.pdf,3,1,2,2553,11.750881316098708,3.916960438699569,2012-2016
SMCS,Computer Science,2013,computational_analysis_of_emotion_dynamics_2013.pdf,2,1,1,3853,5.190760446405398,2.595380223202699,2012-2016
SMCS,Computer Science,2013,emergent_system_effects_from_microscopic_evasion_choices_in_a_predator_prey_simulation_2013.pdf,2,2,0,4745,4.214963119072708,4.214963119072708,2012-2016
SMCS,Computer Science,2013,forecasting_the_behavior_of_an_elderly_using_wireless_sensors_data_in_a_smart_home_2013.pdf,7,2,5,10774,6.497122702803044,1.8563207722294413,2012-2016
SMCS,Computer Science,2013,from_object_recognition_to_activity_interpretation_and_back_based_on_point_cloud_data_2013.pdf,1,0,1,4609,2.1696680407897593,0.0,2012-2016
SMCS,Computer Science,2013,human_behavior_recognition_technologies_2013.pdf,7,4,3,18918,3.700179723015118,2.114388413151496,2012-2016
SMCS,Computer Science,2013,interpreting_observed_action_2013.pdf,32,17,15,40441,7.9127618011424055,4.203654706856903,2012-2016
SMCS,Computer Science,2013,introducing_a_gestation_period_of_time_delayed_benefit_into_an_animat_based_artificial_life_model_2013.pdf,0,0,0,163,0.0,0.0,2012-2016
SMCS,Computer Science,2013,modelling_predator_camouflage_behaviour_and_tradeoffs_in_an_agent_based_animat_model_2013.pdf,0,0,0,113,0.0,0.0,2012-2016
SMCS,Computer Science,2013,online_selective_kernel_based_temporal_difference_learning_2013.pdf,9,5,4,11547,7.79423226812159,4.330129037845327,2012-2016
SMCS,Computer Science,2013,recommendations_to_university_managers_for_facilitating_engagement_of_academics_with_teaching_2013.pdf,1,0,1,6097,1.6401508938822371,0.0,2012-2016
SMCS,Computer Science,2013,statistical_modelling_of_complex_emotions_using_mixture_of_von_mises_distributions_2013.pdf,4,2,2,4861,8.228759514503189,4.114379757251594,2012-2016
SMCS,Computer Science,2013,teaching_groups_as_contexts_for_learning_about_teaching_in_higher_education_2013.pdf,0,0,0,428,0.0,0.0,2012-2016
SMCS,Computer Science,2013,transductive_cost_sensitive_lung_cancer_image_classification_2013.pdf,10,6,4,9229,10.835410120273053,6.501246072163831,2012-2016
SMCS,Computer Science,2014,enhancing_competence_and_autonomy_in_computer_based_instruction_using_a_skill_challenge_balancing_strategy_2014.pdf,0,0,0,117,0.0,0.0,2012-2016
SMCS,Computer Science,2014,feature_selection_for_least_squares_projection_twin_support_vector_machine_2014.pdf,2,2,0,9077,2.203371157871543,2.203371157871543,2012-2016
SMCS,Computer Science,2014,gaussian_process_based_real_time_ground_segmentation_for_autonomous_land_vehicles_2014.pdf,14,4,10,11286,12.404749246854509,3.54421407052986,2012-2016
SMCS,Computer Science,2014,graph_based_learning_via_auto_grouped_sparse_regularization_and_kernelized_extension_2014.pdf,0,0,0,201,0.0,0.0,2012-2016
SMCS,Computer Science,2014,prca_a_parallel_relational_concept_analysis_framework_2014.pdf,34,16,18,40557,8.38326306186355,3.9450649702887297,2012-2016
SMCS,Computer Science,2014,towards_using_relevant_collegial_contexts_for_academic_development_2014.pdf,1,1,0,9063,1.1033873993158998,1.1033873993158998,2012-2016
SMCS,Computer Science,2014,unsupervised_discriminant_canonical_correlation_analysis_for_feature_fusion_2014.pdf,1,0,1,4619,2.164970772894566,0.0,2012-2016
SMCS,Computer Science,2015,assessment_of_students_cognitive_affective_states_in_learning_within_a_computer_based_environment_effects_on_performance_2015.pdf,3,1,2,8202,3.65764447695684,1.21921482565228,2012-2016
