Unnamed: 0,File,School,Field,Year,File_Path,Maori_words
873,method_selection_in_short_term_eruption_forecasting_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\method_selection_in_short_term_eruption_forecasting_2021.pdf,"merapi, mura, hanea, iaai, nakano, ripepe, tohoku, ongaro, mei, komori, nemoto, whakaari, taranaki, nomura, ue, mori, hawai, maeno, noti, moreno, murata, reitano, oikawa, runge, hanaoka, kanamori, tungurahua, whaakari, neri, tanaka, tenorio, mauro, paine, moni"
874,modelling_spatial_population_exposure_and_evacuation_clearance_time_for_the_auckland_volcanic_field_new_zealand_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\modelling_spatial_population_exposure_and_evacuation_clearance_time_for_the_auckland_volcanic_field_new_zealand_2021.pdf,"merapi, nema, makino, rūaumoko, ono, mohite, mei, taranaki, rangitoto, noti, pupuke, rū, runge, ema, ruaumoko, tungurahua, ūaumoko, noti, hiema, aumoko, uwu"
875,modelling_the_effect_of_sampling_methods_on_detection_tests_for_powdered_products_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\modelling_the_effect_of_sampling_methods_on_detection_tests_for_powdered_products_2021.pdf,
876,multihazards_scenario_generator_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\multihazards_scenario_generator_2021.pdf,"niwa, nonomura, ngeo, oura, kao, oaro, mote, kaikoura, aoi, oura, kumamoto, waiau, arai, peketa"
877,probabilistic_cascading_multi_hazard_risk_assessment_methodology_using_graph_theory_a_new_zealand_trial_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\probabilistic_cascading_multi_hazard_risk_assessment_methodology_using_graph_theory_a_new_zealand_trial_2021.pdf,"niwa, poerua, nga, kamai, niwa, ngeo, waiho, hao, teara, mote, panahi, kaikoura, waiho, amiri, teara, kaneko"
878,probabilistic_modelling_of_multi_phase_eruptions_found_in_geological_records_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\probabilistic_modelling_of_multi_phase_eruptions_found_in_geological_records_2021.pdf,"topo, ruapehu, tohoku, niu, mangamate, taranaki, riro, manawatu, kaipo, monotone, iotare, onetapu, maero, taupo, ngauruhoe, tongariro, rangipo, wahianoa, akaike, neri, ruapehutongariro, ata, ruapehumore, karioi, waiouru, raurimu, tonga"
879,source_attributed_case_control_study_of_campylobacteriosis_in_new_zealand_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\source_attributed_case_control_study_of_campylobacteriosis_in_new_zealand_2021.pdf,"kenepuru, manawatu, whanganui, koene, porirua, noti, puri, puri, maori, tauranga, ea"
880,the_effect_of_cryptosporidium_parvum_rotavirus_and_coronavirus_infection_on_the_health_and_performance_of_male_dairy_calves_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\the_effect_of_cryptosporidium_parvum_rotavirus_and_coronavirus_infection_on_the_health_and_performance_of_male_dairy_calves_2021.pdf,"hue, imi, urie, kaneene, minato"
881,the_geological_history_and_hazards_of_a_long_lived_stratovolcano_mt_taranaki_new_zealand_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\the_geological_history_and_hazards_of_a_long_lived_stratovolcano_mt_taranaki_new_zealand_2021.pdf,"ngarino, taranakiruapehu, ree, kora, pungarehu, kokowai, waipuku, motumate, ruapehu, paetahi, waitara, kapunia, taro, pukeiti, apatite, namu, taranaki, takapuna, pouakai, waingongoro, mahoe, kaponga, kuno, maketawa, paritutu, waikato, oanui, onaero, panitahi, waihi, kaupokonui, maitahi, oio, maero, apatite, taupo, rapanui, otakeo, motunui, oruanui, murihiku, ngaere, tokaora, otakeho, rotokare, tongariro, tuikonga, korito, koru, moho, mangatoki, poto, opua, manaia, oeo, kahui, titanite, kaitake, inaha, mangati, waitepuka, konini, manganui, manganuima, onae, koro, okawa, umutekai, kaihouri, wanganui, tariki, ihaia, taranakiwanganui, tio, hikurangi"
882,transmission_dynamics_of_shiga_toxin_producing_escherichia_coli_in_new_zealand_cattle_from_farm_to_slaughter_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\transmission_dynamics_of_shiga_toxin_producing_escherichia_coli_in_new_zealand_cattle_from_farm_to_slaughter_2021.pdf,"nono, kuiti, keane, noti, kaneene, eae, waikato, noti, puri, pone, nou"
883,what_is_winter_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\what_is_winter_2021.pdf,"murie, ture, akaike, aparangi, pone, nongame, mau"
884,an_initial_assessment_of_short_term_eruption_forecasting_options_in_new_zealand_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\an_initial_assessment_of_short_term_eruption_forecasting_options_in_new_zealand_2022.pdf,"mura, tarawera, wai, taupō, kauri, hanea, āmoe, ruapehu, mei, whakaari, taranaki, rangitoto, okaro, maari, mamaku, rotorua, puke, tomore, mauriohooho, moreno, ea, tuhua, kuri, okataina, ngaurahoe, tonini, taupo, ūhua, ruaumoko, ngauruhoe, tongariro, tūhua, neri, ūtauaki, rotoma, temaari, pūtauaki, haroharo, eru, tooperate"
885,a_modular_framework_for_the_development_of_multi_hazard_multi_phase_volcanic_eruption_scenario_suites_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\a_modular_framework_for_the_development_of_multi_hazard_multi_phase_volcanic_eruption_scenario_suites_2022.pdf,"ruapehu, mau, taranaki, pouakai, tahurangi, mounga, maunga, maero, tonini, hangatahua, mingari, weira, tongariro, marae, papakura, tungurahua, puia, opua, pahu, pone, neri, kahui, niwa, atawhai, iwi, namikawa, engoitia"
886,a_new_perspective_on_eruption_data_completeness_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\a_new_perspective_on_eruption_data_completeness_2022.pdf,"mee, rota, arora, tonga"
887,delivering_data_differently_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\delivering_data_differently_2022.pdf,"nakamoto, ikea, pii, mimu, moma, neuho, wii, wiimote, minima, iterate"
888,development_of_a_bayesian_event_tree_for_short_term_eruption_onset_forecasting_at_taupō_volcano_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\development_of_a_bayesian_event_tree_for_short_term_eruption_onset_forecasting_at_taupō_volcano_2022.pdf,"merapi, moni, tarawera, wairakeitauhara, whangamata, karangahape, rinawati, omori, ruapehu, kaiapo, pena, motutaiko, tokaanu, pore, wairakei, tauhara, mauriohooho, waihi, anoma, okataina, aotearoa, tonini, horomatangi, taupo, oruanui, kaharoa, whakaipo, hoata, pupu, parame, nikitina, roa, motuoapa, ouaha"
889,effect_of_sipping_method_on_sensory_response_to_single_and_multiple_sips_of_vanilla_milkshake_using_temporal_check_all_that_apply_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\effect_of_sipping_method_on_sensory_response_to_single_and_multiple_sips_of_vanilla_milkshake_using_temporal_check_all_that_apply_2022.pdf,"ime, maheeka, amore, inami"
890,forecasting_eruptions_at_poorly_known_volcanoes_using_analogs_and_multivariate_renewal_processes_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\forecasting_eruptions_at_poorly_known_volcanoes_using_analogs_and_multivariate_renewal_processes_2022.pdf,"taranaki, morenoroa, taupo, perio, temaari, moreno, arora, ngauruhoe, tongariro, ruapehu, tungurahua, neri, mau"
891,intra_eruption_forecasting_using_analogue_volcano_and_eruption_sets_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\intra_eruption_forecasting_using_analogue_volcano_and_eruption_sets_2022.pdf,"okataina, tarawera, taranaki, ngeo, hone, ioto, tongariro, ruapehu, hoei, ea, neri"
892,recommendations_for_non-lethal_monitoring_of_tree_wētā_using_artificial_galleries_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\recommendations_for_non-lethal_monitoring_of_tree_wētā_using_artificial_galleries_2022.pdf,"wē, maungatautari, putaputaweta, tāwere, ponga, mahoe, tā, tenera, rami, manawatu, totara, manawatuwhanganui, ētāwe, ētāare, tāare, waikato, aotearoa, turitea, wehi, ētāwere, ētā, toro, ētāto, weta, korapuki, tāwe"
893,what_is_the_probability_of_unexpected_eruptions_from_potentially_active_volcanoes_or_regions_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\what_is_the_probability_of_unexpected_eruptions_from_potentially_active_volcanoes_or_regions_2022.pdf,"merapi, aho, manu, taupo, anu, ramo, popu, arora, hunga, tongahunga, mari, pieri, tonga"
894,a_small_cohort_of_island_southeast_asian_women_founded_madagascar_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\a_small_cohort_of_island_southeast_asian_women_founded_madagascar_2012.pdf,"winata, hapa, ama, miao, ato, hao, arange, mahu, areone, kimura, torapanui, aori, moana, akahata, wetake, merina, waimangura, mutate, ea, uinea, ina, timate, mau, taro, humaine, hinengaro, rengo, popu, hawai, karo, kema, herawati, pote, mikea, ani, kateri, ea, raimanawe, ree, aeta, kare, panua, mariano, inaoka, mina, tomutate, wehi, takahata, hikata, noumea, pone, tatiana, tanaka, maewo, anu, koki, wunga, namikawa, roa, aori, wanokaka, ata, rito, angui, whaanga, apa"
895,a_time_series_of_prehistoric_mitochondrial_dna_reveals_western_european_genetic_diversity_was_largely_established_by_the_bronze_age_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\a_time_series_of_prehistoric_mitochondrial_dna_reveals_western_european_genetic_diversity_was_largely_established_by_the_bronze_age_2012.pdf,"pemonge, ope, ote, papiha, ange, nati, marota, nea, rengo, nonu, hatina, pou, nge, romano, pate, pone, mau"
896,chips_and_tags_suggest_plant_environment_interactions_differ_for_two_alpine_pachycladon_species_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\chips_and_tags_suggest_plant_environment_interactions_differ_for_two_alpine_pachycladon_species_2012.pdf,"heino, kimura, ea, ea, ea, ohau"
897,de_novo_sequence_assembly_and_characterisation_of_a_partial_transcriptome_for_an_evolutionarily_distinct_reptile_the_tuatara_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\de_novo_sequence_assembly_and_characterisation_of_a_partial_transcriptome_for_an_evolutionarily_distinct_reptile_the_tuatara_2012.pdf,"pao, niu, aeo, rangitoto, tuatara, kimura, moreno, tae, aao, tonga, wani, noone, koata, ea, tuatara, āti"
898,estimating_the_relative_roles_of_recombination_and_point_mutation_in_the_generation_of_single_locus_variants_in_campylobacter_jejuni_and_campylobacter_coli_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\estimating_the_relative_roles_of_recombination_and_point_mutation_in_the_generation_of_single_locus_variants_in_campylobacter_jejuni_and_campylobacter_coli_2012.pdf,"pora, ure, mau"
899,identification_of_a_novel_nidovirus_associated_with_a_neurological_disease_of_the_australian_brushtail_possum_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\identification_of_a_novel_nidovirus_associated_with_a_neurological_disease_of_the_australian_brushtail_possum_2012.pdf,"rati, toro, murine"
900,mutational_dynamics_of_aroid_chloroplast_genomes_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\mutational_dynamics_of_aroid_chloroplast_genomes_2012.pdf,"aotearoa, takaiwa, kuma, oono, nome, araki, taro, nga, kawata, taro"
901,the_guanine_nucleotide_exchange_factor_ric8_regulates_conidial_germination_through_gα_proteins_in_neurospora_crassa_2012.pdf,SNS,Biology,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2012\the_guanine_nucleotide_exchange_factor_ric8_regulates_conidial_germination_through_gα_proteins_in_neurospora_crassa_2012.pdf,"pone, noa, amore, awere"
902,are_signature_proteins_the_key_to_evaluating_eukaryotic_phylogeny_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\are_signature_proteins_the_key_to_evaluating_eukaryotic_phylogeny_2013.pdf,"kuo, rerio, okamoto, nakamura, pongo, neupane, minge"
903,climate_change_influenced_female_population_sizes_through_time_across_the_indonesian_archipelago_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\climate_change_influenced_female_population_sizes_through_time_across_the_indonesian_archipelago_2013.pdf,"mahu, waimangura, ome, mau, wome, herawati, kateri, ani, raimanawe, herawati, aeta, tatiana, anote, ope, nieuwe, ime, wunga, wanokaka"
904,environmental_bio-monitoring_with_high-throughput_sequencing_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\environmental_bio-monitoring_with_high-throughput_sequencing_2013.pdf,"ree, waite, reiterate, mau, otu, ea"
905,extensive_intra_host_genetic_diversity_uncovered_in_cryptosporidium_parvum_using_next_generation_sequencing_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\extensive_intra_host_genetic_diversity_uncovered_in_cryptosporidium_parvum_using_next_generation_sequencing_2013.pdf,"hira, iwa, iiaa, iia, otu, puri, iie, mee, topo, pita"
906,fragmentation_of_an_aflatoxin_like_gene_cluster_in_a_forest_pathogen_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\fragmentation_of_an_aflatoxin_like_gene_cluster_in_a_forest_pathogen_2013.pdf,"arai, hao, takemoto, pini, kuma, kema, puri, ingenome, aoki, puri, maiti, ito, hane, epoa, tanaka"
907,identification_of_chloroplast_genome_loci_suitable_for_high_resolution_phylogeographic_studies_of_colocasia_esculenta_schott_and_closely_related_taxa_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\identification_of_chloroplast_genome_loci_suitable_for_high_resolution_phylogeographic_studies_of_colocasia_esculenta_schott_and_closely_related_taxa_2013.pdf,"repeata, aoteroa, nawata, hao, miura, peta, humana, totowa, eae, amore, tahara, taro, nga, taro"
908,marine_resources_in_māori_oral_tradition_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\marine_resources_in_māori_oral_tradition_2013.pdf,"whakapepeha, moana, temaori, toheroa, wheke, hinengaro, ururoa, apaua, kanahe, tipuna, kahawai, tamure, aotearoa, tuangi, ataria, rapanui, hiroa, pipi, tamure, tahiti, tahanui, toheroa, kei, whanganuiorotu, oura, epeha, ikawai, waikato, tuamoto, aua, hookeri, koe, wehia, huahine, manaakitanga, whai, whakaahuareka, iwi, tarakii, apaka, kirikiri, ea, engari, niho, hoki, ika, paua, rongo, kaitiaki, tohora, kaitiakitanga, tutunui, aika, tua, whaanga, nga, kiekie, ango, aronui, kehe, aui, kohere, toka, ara, purakau, maori, uoaa, kanae, whakairiwhare, kuna, hangarau, uooa, paka, hemi, ika, tuna, hake, hou, paikea, aoa, nga, meroiti, opuku, tuatua, teara, anae, hauraki, whenua, wihongi, wehi, tuamotu, uta, pipi, aori, tamarereti, waihora, hemi, tuhinga, kauae, ipuna, koura, apuku, kahukura, waikato, kaihua, tangata, amure, heke, wehi, wewere, māori, whakapapa, ahua, paue, roa, tarakihi, atiki, akahi, konae"
909,plant_symbiotic_fungi_as_chemical_engineers_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\plant_symbiotic_fungi_as_chemical_engineers_2013.pdf,"miao, ngi, noe, hane, nga, poo, takemoto, naro, ipomoeae, pupurea, noti, pape, ipomoeae, ea, initio, peramine, ine, ata, amine, peramine, mangone, epi, waru, pera, pera, ue, tanaka, ipomoea, mite, koike, tahi, ruriko, ena"
910,reconstructing_past_changes_in_locus_specific_recombination_rates_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\reconstructing_past_changes_in_locus_specific_recombination_rates_2013.pdf,"ea, mau"
911,southeast_asian_islands_and_oceania_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\southeast_asian_islands_and_oceania_2013.pdf,"rapanui, kope"
912,the_evolutionary_root_of_flowering_plants_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\the_evolutionary_root_of_flowering_plants_2013.pdf,"waikare, ane, ree, taharoa, iwi, tamura, akaike, roure"
913,the_indonesian_archipelago_2013.pdf,SNS,Biology,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2013\the_indonesian_archipelago_2013.pdf,"rapanui, rengo, koki, herawati, tanaka, ani, rito, uinea, tatiana, mau"
914,an_interspecific_fungal_hybrid_reveals_cross_kingdom_rules_for_allopolyploid_gene_expression_patterns_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\an_interspecific_fungal_hybrid_reveals_cross_kingdom_rules_for_allopolyploid_gene_expression_patterns_2014.pdf,"pune, poo, nakatani, takara, mau"
915,genomes_of_plant_associated_clavicipitaceae_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\genomes_of_plant_associated_clavicipitaceae_2014.pdf,"poa, miao, poae, noike, oho, takano, taii, hirota, minami, takemoto, ipomoeae, ina, hanau, peramine, ipomoeeae, poaee, peramine, toenamine, ueki, pera, pera, tanaka, anote, ipomoea, aotearoae, hoooo"
916,how_do_hybrid_species_overcome_genome_shock_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\how_do_hybrid_species_overcome_genome_shock_2014.pdf,
917,isolation_contact_and_social_behavior_shaped_genetic_diversity_in_west_timor_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\isolation_contact_and_social_behavior_shaped_genetic_diversity_in_west_timor_2014.pdf,"rito, koki, meto, wewiku, herawati, mau, kateri, itinerario, ema, raimanawe, tatiana, atoni"
918,metagenomic_detection_of_bacteria_in_aerosol_samples_in_animal_slaughterhouses_to_develop_exposure_profiles_for_an_epidemiological_analysis_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\metagenomic_detection_of_bacteria_in_aerosol_samples_in_animal_slaughterhouses_to_develop_exposure_profiles_for_an_epidemiological_analysis_2014.pdf,
919,regime_shifts_in_balinese_subaks_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\regime_shifts_in_balinese_subaks_2014.pdf,ringo
920,robust_identification_of_noncoding_rna_from_transcriptomes_requires_phylogenetically_informed_sampling_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\robust_identification_of_noncoding_rna_from_transcriptomes_requires_phylogenetically_informed_sampling_2014.pdf,"ea, ena, umu"
921,semi_automatic_selection_of_summary_statistics_for_abc_model_choice_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\semi_automatic_selection_of_summary_statistics_for_abc_model_choice_2014.pdf,"ake, iterate, ue, whereri, rumina, parame, ure, mainana, mau, paramete, ea, ina, timate"
922,smartpop_2014.pdf,SNS,Biology,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2014\smartpop_2014.pdf,"ea, iorio, ina, mau"
923,a_core_gene_set_describes_the_molecular_basis_of_mutualism_and_antagonism_in_epichloë_spp_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\a_core_gene_set_describes_the_molecular_basis_of_mutualism_and_antagonism_in_epichloë_spp_2015.pdf,"tohe, kato, takano, mau, homoperamine, manawatu, takemoto, ipomoeae, akano, purine, peramine, peramine, enome, aro, tanaka, purine, roreri, takahara"
924,a_flexible_theoretical_representation_for_the_temporal_dynamics_of_structured_populations_as_paths_on_polytope_complexes_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\a_flexible_theoretical_representation_for_the_temporal_dynamics_of_structured_populations_as_paths_on_polytope_complexes_2015.pdf,"oronoi, etoe, pare, wunga, enumerate, wanokaka, iare, mau"
925,"biochar_in_co_contaminated_soil_manipulates_arsenic_solubility_and_microbiological_community_structure,_and_promotes_organochlorine_degradation_2015.pdf",SNS,Biology,2015,"C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\biochar_in_co_contaminated_soil_manipulates_arsenic_solubility_and_microbiological_community_structure,_and_promotes_organochlorine_degradation_2015.pdf","hanau, pore, kookana, ketone, otu, waikato, otu, tipu, mahia, pone"
926,draft_genome_sequences_of_three_strains_of_geobacillus_stearothermophilus_isolated_from_a_milk_powder_manufacturing_plant_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\draft_genome_sequences_of_three_strains_of_geobacillus_stearothermophilus_isolated_from_a_milk_powder_manufacturing_plant_2015.pdf,hera
927,draft_genome_sequence_of_the_filamentous_fungus_penicillium_paxilli_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\draft_genome_sequence_of_the_filamentous_fungus_penicillium_paxilli_2015.pdf,mau
928,estimating_the_relative_rate_of_recombination_to_mutation_in_bacteria_from_single_locus_variants_using_composite_likelihood_methods_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\estimating_the_relative_rate_of_recombination_to_mutation_in_bacteria_from_single_locus_variants_using_composite_likelihood_methods_2015.pdf,"wiu, nare, hou, ima, weare, ea, ea, mau"
929,hylite_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\hylite_2015.pdf,"huo, mau, waite"
930,kissing_cousins_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\kissing_cousins_2015.pdf,renata
931,mitochondrial_dna_and_the_y_chromosome_suggest_the_settlement_of_madagascar_by_indonesian_sea_nomad_populations_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\mitochondrial_dna_and_the_y_chromosome_suggest_the_settlement_of_madagascar_by_indonesian_sea_nomad_populations_2015.pdf,"anu, witu, rie, taro, koki, herawati, naire, rito, kutai, nuraini"
932,molecular_cloning_and_functional_analysis_of_gene_clusters_for_the_biosynthesis_of_indole_diterpenes_in_penicillium_crustosum_and_p_janthinellum_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\molecular_cloning_and_functional_analysis_of_gene_clusters_for_the_biosynthesis_of_indole_diterpenes_in_penicillium_crustosum_and_p_janthinellum_2015.pdf,"noike, mau, minami, eurotio, nerate, takemoto, ori, pape, eha, mata, pena, ene, omura, pena, ura, oikawa, inoue, epe, tanaka, namiki, peno, natura, natio, pii, peno, tona, peni, earinine, ura, rane"
933,reconstructing_past_admixture_processes_from_local_genomic_ancestry_using_wavelet_transformation_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\reconstructing_past_admixture_processes_from_local_genomic_ancestry_using_wavelet_transformation_2015.pdf,"kare, anu, hao, wunga, herawati, tatiana, mau"
934,relaxed_observance_of_traditional_marriage_rules_allows_social_connectivity_without_loss_of_genetic_diversity_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\relaxed_observance_of_traditional_marriage_rules_allows_social_connectivity_without_loss_of_genetic_diversity_2015.pdf,"winata, hapa, ree, humaine, popu, herawati, mau, pote, rito, ea, ea, tatiana, timate, apa"
935,using_a_common_commensal_bacterium_in_endangered_takahe_as_a_model_to_explore_pathogen_dynamics_in_isolated_wildlife_populations_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\using_a_common_commensal_bacterium_in_endangered_takahe_as_a_model_to_explore_pathogen_dynamics_in_isolated_wildlife_populations_2015.pdf,"pone, maungatautari, tiritiri, mana, pukeko, kapiti, mapa, epi, akaike, takahe, takahe, matangi, anau, maori, tiene"
936,whole_genome_sequencing_demonstrates_that_geographic_variation_of_escherichia_coli_o157_genotypes_dominates_host_association_2015.pdf,SNS,Biology,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2015\whole_genome_sequencing_demonstrates_that_geographic_variation_of_escherichia_coli_o157_genotypes_dominates_host_association_2015.pdf,"ano, eaea, rotariu, pangenome, pangenome, eae, tamura"
937,bandwidth_selection_for_kernel_log_density_estimation_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\bandwidth_selection_for_kernel_log_density_estimation_2016.pdf,"wherewe, mau"
938,bayesian_inference_of_ancestral_recombination_graphs_for_bacterial_populations_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\bayesian_inference_of_ancestral_recombination_graphs_for_bacterial_populations_2016.pdf,"oru, manawatu, humanape, reiterate, ito, iare, ipi, tuare"
939,contrasting_linguistic_and_genetic_origins_of_the_asian_source_populations_of_malagasy_2016.pdf,SNS,Biology,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2016\contrasting_linguistic_and_genetic_origins_of_the_asian_source_populations_of_malagasy_2016.pdf,"ato, anu, popu, temoro, karo, herawati, tamura, mikea, oota, mau"
